time_signature,speechiness,danceability,duration_ms,energy,track_href,mode,uri,type,track_album_release_date,analysis_url,id,instrumentalness,valence,key,tempo,loudness,acousticness,liveness,Popularity_Type
4.0,0.0703,0.691,194279.0,0.655,https://api.spotify.com/v1/tracks/6XPldQYNwSYMtIH3ydxw3h,0.0,spotify:track:6XPldQYNwSYMtIH3ydxw3h,audio_features,2020-02-21,https://api.spotify.com/v1/audio-analysis/6XPldQYNwSYMtIH3ydxw3h,6XPldQYNwSYMtIH3ydxw3h,3.83e-06,0.187,9.0,100.002,-5.854,0.339,0.243,Low
5.0,0.0444,0.145,164000.0,0.00587,https://api.spotify.com/v1/tracks/2tHwS5rv7nIDZWVu0lY62s,1.0,spotify:track:2tHwS5rv7nIDZWVu0lY62s,audio_features,2024-07-12,https://api.spotify.com/v1/audio-analysis/2tHwS5rv7nIDZWVu0lY62s,2tHwS5rv7nIDZWVu0lY62s,0.92,0.0371,0.0,139.301,-38.136,0.95,0.11,Low
4.0,0.0869,0.409,171600.0,0.959,https://api.spotify.com/v1/tracks/2ydUT1pFhuLDnouelIv4WH,1.0,spotify:track:2ydUT1pFhuLDnouelIv4WH,audio_features,2001,https://api.spotify.com/v1/audio-analysis/2ydUT1pFhuLDnouelIv4WH,2ydUT1pFhuLDnouelIv4WH,0.0,0.83,9.0,193.144,-4.563,0.000324,0.0766,High
4.0,0.0724,0.847,178349.0,0.511,https://api.spotify.com/v1/tracks/1DcfJPW7bEvqOGB5o1GWAc,1.0,spotify:track:1DcfJPW7bEvqOGB5o1GWAc,audio_features,2021-06-18,https://api.spotify.com/v1/audio-analysis/1DcfJPW7bEvqOGB5o1GWAc,1DcfJPW7bEvqOGB5o1GWAc,0.0128,0.676,11.0,109.033,-6.69,0.00723,0.268,Low
4.0,0.0388,0.644,181333.0,0.825,https://api.spotify.com/v1/tracks/67DpIQJB2cLRyJdd0tG80D,0.0,spotify:track:67DpIQJB2cLRyJdd0tG80D,audio_features,2021-05-21,https://api.spotify.com/v1/audio-analysis/67DpIQJB2cLRyJdd0tG80D,67DpIQJB2cLRyJdd0tG80D,0.0,0.593,9.0,103.051,-3.591,0.0177,0.335,Low
4.0,0.11,0.81,138000.0,0.631,https://api.spotify.com/v1/tracks/74E2muWug3WOPjKkw2hpq5,1.0,spotify:track:74E2muWug3WOPjKkw2hpq5,audio_features,2022-07-14,https://api.spotify.com/v1/audio-analysis/74E2muWug3WOPjKkw2hpq5,74E2muWug3WOPjKkw2hpq5,0.000146,0.43,6.0,119.994,-7.543,0.51,0.144,Low
4.0,0.216,0.767,196363.0,0.569,https://api.spotify.com/v1/tracks/6NJfIydBMYrXvlaXsFxmc8,0.0,spotify:track:6NJfIydBMYrXvlaXsFxmc8,audio_features,2020-08-20,https://api.spotify.com/v1/audio-analysis/6NJfIydBMYrXvlaXsFxmc8,6NJfIydBMYrXvlaXsFxmc8,1.45e-05,0.524,4.0,77.052,-6.805,0.00988,0.109,Low
5.0,0.304,0.558,211280.0,0.386,https://api.spotify.com/v1/tracks/0yHnMci6HNtbL85kv2zuL1,1.0,spotify:track:0yHnMci6HNtbL85kv2zuL1,audio_features,2024-09-20,https://api.spotify.com/v1/audio-analysis/0yHnMci6HNtbL85kv2zuL1,0yHnMci6HNtbL85kv2zuL1,0.0,0.154,1.0,120.349,-8.742,0.0798,0.211,Low
4.0,0.0557,0.848,165901.0,0.718,https://api.spotify.com/v1/tracks/4U80gkwi6Qk0fBRcDuzn3E,0.0,spotify:track:4U80gkwi6Qk0fBRcDuzn3E,audio_features,2024-10-31,https://api.spotify.com/v1/audio-analysis/4U80gkwi6Qk0fBRcDuzn3E,4U80gkwi6Qk0fBRcDuzn3E,1.9e-05,0.564,9.0,105.002,-4.385,0.183,0.116,High
4.0,0.0913,0.636,192128.0,0.572,https://api.spotify.com/v1/tracks/0ToG55iJZCOzZkcpWbXxpW,1.0,spotify:track:0ToG55iJZCOzZkcpWbXxpW,audio_features,2023-07-19,https://api.spotify.com/v1/audio-analysis/0ToG55iJZCOzZkcpWbXxpW,0ToG55iJZCOzZkcpWbXxpW,0.0,0.66,9.0,131.272,-7.797,0.287,0.0878,High
4.0,0.0981,0.581,204160.0,0.963,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,1.0,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,audio_features,2012,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,3cHyrEgdyYRjgJKSOiOtcS,0.0,0.788,11.0,129.992,-4.087,0.0295,0.139,High
5.0,0.078,0.805,156735.0,0.58,https://api.spotify.com/v1/tracks/0CUJV0Hh512Ns7U2yGflqt,0.0,spotify:track:0CUJV0Hh512Ns7U2yGflqt,audio_features,2022-09-07,https://api.spotify.com/v1/audio-analysis/0CUJV0Hh512Ns7U2yGflqt,0CUJV0Hh512Ns7U2yGflqt,0.000361,0.886,0.0,130.672,-7.924,0.382,0.403,Low
4.0,0.0485,0.854,188985.0,0.731,https://api.spotify.com/v1/tracks/0YeUYYOh25Cn57DKTC8uS4,1.0,spotify:track:0YeUYYOh25Cn57DKTC8uS4,audio_features,2023-10-04,https://api.spotify.com/v1/audio-analysis/0YeUYYOh25Cn57DKTC8uS4,0YeUYYOh25Cn57DKTC8uS4,0.00548,0.598,9.0,113.018,-5.568,0.136,0.131,Low
4.0,0.282,0.977,145428.0,0.823,https://api.spotify.com/v1/tracks/3BCUqGVPvirkRa6g6ipBaF,1.0,spotify:track:3BCUqGVPvirkRa6g6ipBaF,audio_features,2022-09-26,https://api.spotify.com/v1/audio-analysis/3BCUqGVPvirkRa6g6ipBaF,3BCUqGVPvirkRa6g6ipBaF,3.87e-05,0.671,7.0,130.031,-0.37,0.396,0.0687,Low
4.0,0.0333,0.401,165773.0,0.131,https://api.spotify.com/v1/tracks/2oo3KEhjZ0DWnptQVrho9x,1.0,spotify:track:2oo3KEhjZ0DWnptQVrho9x,audio_features,2024-10-25,https://api.spotify.com/v1/audio-analysis/2oo3KEhjZ0DWnptQVrho9x,2oo3KEhjZ0DWnptQVrho9x,0.9,0.0656,1.0,97.16,-21.0,0.977,0.111,Low
4.0,0.0304,0.741,171267.0,0.58,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,1.0,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,audio_features,1980-08-05,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,0vOkmmJEtjuFZDzrQSFzEE,3.61e-05,0.944,4.0,127.402,-9.05,0.117,0.212,High
4.0,0.195,0.797,206031.0,0.577,https://api.spotify.com/v1/tracks/7MBHncxZXB7fzf5cAx8C05,1.0,spotify:track:7MBHncxZXB7fzf5cAx8C05,audio_features,2024-10-31,https://api.spotify.com/v1/audio-analysis/7MBHncxZXB7fzf5cAx8C05,7MBHncxZXB7fzf5cAx8C05,0.0,0.17,1.0,148.107,-5.617,0.0174,0.301,High
4.0,0.53,0.963,142273.0,0.346,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,0.0,spotify:track:6vN77lE9LK6HP2DewaN6HZ,audio_features,2018-05-18,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,6vN77lE9LK6HP2DewaN6HZ,0.0,0.562,5.0,119.957,-9.309,0.0355,0.108,High
4.0,0.175,0.625,193147.0,0.576,https://api.spotify.com/v1/tracks/5hJFhO9dvhJoDvUZZ9iWSw,0.0,spotify:track:5hJFhO9dvhJoDvUZZ9iWSw,audio_features,2012,https://api.spotify.com/v1/audio-analysis/5hJFhO9dvhJoDvUZZ9iWSw,5hJFhO9dvhJoDvUZZ9iWSw,4.07e-05,0.235,11.0,179.063,-5.693,0.0543,0.187,High
4.0,0.0418,0.78,175007.0,0.696,https://api.spotify.com/v1/tracks/3GedusvICAbopdvTcNcC2d,0.0,spotify:track:3GedusvICAbopdvTcNcC2d,audio_features,2022-09-16,https://api.spotify.com/v1/audio-analysis/3GedusvICAbopdvTcNcC2d,3GedusvICAbopdvTcNcC2d,6.66e-05,0.638,8.0,107.011,-6.071,0.0076,0.197,Low
4.0,0.0327,0.205,174653.0,0.0525,https://api.spotify.com/v1/tracks/419qlOGNXoyICx4jO0hqaj,1.0,spotify:track:419qlOGNXoyICx4jO0hqaj,audio_features,2015-08-28,https://api.spotify.com/v1/audio-analysis/419qlOGNXoyICx4jO0hqaj,419qlOGNXoyICx4jO0hqaj,0.906,0.0511,1.0,88.316,-23.841,0.98,0.103,Low
4.0,0.0292,0.521,102417.0,0.289,https://api.spotify.com/v1/tracks/4PCMttKgDScL8IbN59lF11,1.0,spotify:track:4PCMttKgDScL8IbN59lF11,audio_features,2021-02-19,https://api.spotify.com/v1/audio-analysis/4PCMttKgDScL8IbN59lF11,4PCMttKgDScL8IbN59lF11,0.843,0.0715,7.0,74.987,-12.812,0.65,0.0878,Low
4.0,0.0376,0.188,151340.0,0.00948,https://api.spotify.com/v1/tracks/3VvomBh2ZKssj7gDFZF8gI,0.0,spotify:track:3VvomBh2ZKssj7gDFZF8gI,audio_features,2024-03-29,https://api.spotify.com/v1/audio-analysis/3VvomBh2ZKssj7gDFZF8gI,3VvomBh2ZKssj7gDFZF8gI,0.96,0.0738,7.0,67.237,-37.23,0.971,0.109,Low
4.0,0.0532,0.763,193521.0,0.806,https://api.spotify.com/v1/tracks/23W44WWCP8SibyP292TWo5,1.0,spotify:track:23W44WWCP8SibyP292TWo5,audio_features,2024-10-24,https://api.spotify.com/v1/audio-analysis/23W44WWCP8SibyP292TWo5,23W44WWCP8SibyP292TWo5,1.32e-05,0.594,2.0,123.009,-4.946,0.0012,0.0612,High
4.0,0.0427,0.645,228639.0,0.646,https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4,1.0,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,audio_features,2024-03-08,https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4,51ZQ1vr10ffzbwIjDCwqm4,3.04e-05,0.295,5.0,115.842,-8.334,0.0615,0.074,High
3.0,0.316,0.672,182816.0,0.684,https://api.spotify.com/v1/tracks/1KdwnsWOvhM53vezy5ROuf,0.0,spotify:track:1KdwnsWOvhM53vezy5ROuf,audio_features,2019-09-12,https://api.spotify.com/v1/audio-analysis/1KdwnsWOvhM53vezy5ROuf,1KdwnsWOvhM53vezy5ROuf,0.0261,0.62,9.0,75.233,-5.682,0.125,0.183,Low
4.0,0.0259,0.564,206372.0,0.657,https://api.spotify.com/v1/tracks/32DulelwqqHmiNS3k9Wyxn,1.0,spotify:track:32DulelwqqHmiNS3k9Wyxn,audio_features,2021-10-29,https://api.spotify.com/v1/audio-analysis/32DulelwqqHmiNS3k9Wyxn,32DulelwqqHmiNS3k9Wyxn,0.0,0.54,9.0,90.012,-6.959,0.0851,0.198,Low
4.0,0.0574,0.458,255373.0,0.795,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,1.0,spotify:track:64BbK9SFKH2jk86U3dGj2P,audio_features,1999-06-08,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,64BbK9SFKH2jk86U3dGj2P,0.000202,0.513,0.0,123.229,-3.265,0.00316,0.0756,High
4.0,0.0536,0.721,291428.0,0.736,https://api.spotify.com/v1/tracks/5j3xL75UoTdh0DT73gwGuf,0.0,spotify:track:5j3xL75UoTdh0DT73gwGuf,audio_features,2024-09-19,https://api.spotify.com/v1/audio-analysis/5j3xL75UoTdh0DT73gwGuf,5j3xL75UoTdh0DT73gwGuf,0.00644,0.82,4.0,129.986,-5.379,0.17,0.251,Low
4.0,0.0346,0.673,194240.0,0.902,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,1.0,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,audio_features,2014-01-01,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,5Hroj5K7vLpIG4FNCRIjbP,0.000227,0.536,2.0,100.012,-2.392,0.0591,0.0558,High
4.0,0.0293,0.75,321556.0,0.522,https://api.spotify.com/v1/tracks/4OwhwvKESFtuu06dTgct7i,1.0,spotify:track:4OwhwvKESFtuu06dTgct7i,audio_features,2021-04-01,https://api.spotify.com/v1/audio-analysis/4OwhwvKESFtuu06dTgct7i,4OwhwvKESFtuu06dTgct7i,0.0,0.601,9.0,110.427,-7.018,0.282,0.0743,High
4.0,0.0308,0.606,115851.0,0.155,https://api.spotify.com/v1/tracks/5ls9MDEHJcZmKP0y7aB2So,1.0,spotify:track:5ls9MDEHJcZmKP0y7aB2So,audio_features,2024-07-22,https://api.spotify.com/v1/audio-analysis/5ls9MDEHJcZmKP0y7aB2So,5ls9MDEHJcZmKP0y7aB2So,0.927,0.642,0.0,83.977,-15.136,0.71,0.143,Low
4.0,0.0428,0.693,238747.0,0.394,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,1.0,spotify:track:4gMgiXfqyzZLMhsksGmbQV,audio_features,1979-11-30,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,4gMgiXfqyzZLMhsksGmbQV,0.000694,0.721,0.0,104.114,-15.882,0.0782,0.247,High
4.0,0.0463,0.757,171040.0,0.828,https://api.spotify.com/v1/tracks/2SeiuHGC1rlWYAb3nLfILU,0.0,spotify:track:2SeiuHGC1rlWYAb3nLfILU,audio_features,2012-01-01,https://api.spotify.com/v1/audio-analysis/2SeiuHGC1rlWYAb3nLfILU,2SeiuHGC1rlWYAb3nLfILU,0.00176,0.96,9.0,91.506,-4.388,0.486,0.127,Low
4.0,0.0327,0.503,170726.0,0.776,https://api.spotify.com/v1/tracks/3RVw958kGntWSHPJ8ab3Qb,0.0,spotify:track:3RVw958kGntWSHPJ8ab3Qb,audio_features,2021-09-24,https://api.spotify.com/v1/audio-analysis/3RVw958kGntWSHPJ8ab3Qb,3RVw958kGntWSHPJ8ab3Qb,0.0,0.451,6.0,89.939,-4.611,0.0718,0.0897,Low
4.0,0.102,0.559,186060.0,0.253,https://api.spotify.com/v1/tracks/7kvIF3LgW4rUbwUhk1auws,0.0,spotify:track:7kvIF3LgW4rUbwUhk1auws,audio_features,2024-06-21,https://api.spotify.com/v1/audio-analysis/7kvIF3LgW4rUbwUhk1auws,7kvIF3LgW4rUbwUhk1auws,0.857,0.373,1.0,130.389,-15.53,0.683,0.103,Low
4.0,0.254,0.639,222347.0,0.791,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,0.0,spotify:track:25ZAibhr3bdlMCLmubZDVt,audio_features,2019-06-28,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,25ZAibhr3bdlMCLmubZDVt,0.0,0.933,10.0,92.603,-4.443,0.0275,0.362,High
4.0,0.14,0.727,289160.0,0.552,https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM,0.0,spotify:track:0ARK753YaiJbpLUk7z5yIM,audio_features,2002-06-25,https://api.spotify.com/v1/audio-analysis/0ARK753YaiJbpLUk7z5yIM,0ARK753YaiJbpLUk7z5yIM,0.00016,0.607,2.0,168.19,-8.074,0.226,0.198,High
4.0,0.0413,0.369,167173.0,0.132,https://api.spotify.com/v1/tracks/2g6FVCA4sQZOv9LXIABsgr,1.0,spotify:track:2g6FVCA4sQZOv9LXIABsgr,audio_features,2021-10-15,https://api.spotify.com/v1/audio-analysis/2g6FVCA4sQZOv9LXIABsgr,2g6FVCA4sQZOv9LXIABsgr,4.69e-06,0.367,0.0,78.412,-13.639,0.954,0.155,Low
4.0,0.0287,0.344,312307.0,0.325,https://api.spotify.com/v1/tracks/0gsl92EMIScPGV1AU35nuD,0.0,spotify:track:0gsl92EMIScPGV1AU35nuD,audio_features,1996-03-11,https://api.spotify.com/v1/audio-analysis/0gsl92EMIScPGV1AU35nuD,0gsl92EMIScPGV1AU35nuD,0.0223,0.0775,11.0,118.515,-10.005,0.35,0.0686,Low
4.0,0.18,0.756,214909.0,0.55,https://api.spotify.com/v1/tracks/7hEnQlFTKJOkEpA23VQRHQ,0.0,spotify:track:7hEnQlFTKJOkEpA23VQRHQ,audio_features,2024-08-14,https://api.spotify.com/v1/audio-analysis/7hEnQlFTKJOkEpA23VQRHQ,7hEnQlFTKJOkEpA23VQRHQ,0.000816,0.457,4.0,105.021,-13.78,0.174,0.23,Low
4.0,0.113,0.815,133707.0,0.85,https://api.spotify.com/v1/tracks/1golLrmqyxDWedF7YUHCOD,0.0,spotify:track:1golLrmqyxDWedF7YUHCOD,audio_features,2021-10-08,https://api.spotify.com/v1/audio-analysis/1golLrmqyxDWedF7YUHCOD,1golLrmqyxDWedF7YUHCOD,0.000143,0.694,4.0,106.036,-4.704,0.0232,0.0245,High
4.0,0.041,0.641,196579.0,0.35,https://api.spotify.com/v1/tracks/3yoyh9NTKEarpzXAcRutTk,0.0,spotify:track:3yoyh9NTKEarpzXAcRutTk,audio_features,2021-09-17,https://api.spotify.com/v1/audio-analysis/3yoyh9NTKEarpzXAcRutTk,3yoyh9NTKEarpzXAcRutTk,0.0,0.332,1.0,128.984,-10.157,0.819,0.113,Low
4.0,0.0405,0.782,125263.0,0.464,https://api.spotify.com/v1/tracks/7G95QqU0TSYKe1tN5CpcPU,1.0,spotify:track:7G95QqU0TSYKe1tN5CpcPU,audio_features,2022-06-24,https://api.spotify.com/v1/audio-analysis/7G95QqU0TSYKe1tN5CpcPU,7G95QqU0TSYKe1tN5CpcPU,0.794,0.375,4.0,114.046,-9.616,0.847,0.364,Low
4.0,0.0488,0.297,206773.0,0.842,https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS,1.0,spotify:track:5sFDReWLrZHLFZFjHsjUTS,audio_features,1992-09-29,https://api.spotify.com/v1/audio-analysis/5sFDReWLrZHLFZFjHsjUTS,5sFDReWLrZHLFZFjHsjUTS,9.1e-06,0.586,6.0,100.127,-7.457,0.000286,0.0848,High
4.0,0.049,0.669,213493.0,0.449,https://api.spotify.com/v1/tracks/65uoaqX5qcjXZRheAj1qQT,0.0,spotify:track:65uoaqX5qcjXZRheAj1qQT,audio_features,2014-01-01,https://api.spotify.com/v1/audio-analysis/65uoaqX5qcjXZRheAj1qQT,65uoaqX5qcjXZRheAj1qQT,0.0,0.327,0.0,114.924,-7.658,0.184,0.0729,High
4.0,0.0295,0.781,281560.0,0.445,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,1.0,spotify:track:34gCuhDGsG4bRPIf9bb02f,audio_features,2014-06-21,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,34gCuhDGsG4bRPIf9bb02f,0.0,0.591,2.0,78.998,-6.061,0.474,0.184,High
4.0,0.1,0.819,226752.0,0.663,https://api.spotify.com/v1/tracks/76ZWOhRRQzmb4xMoZzTjJ9,0.0,spotify:track:76ZWOhRRQzmb4xMoZzTjJ9,audio_features,2024-08-26,https://api.spotify.com/v1/audio-analysis/76ZWOhRRQzmb4xMoZzTjJ9,76ZWOhRRQzmb4xMoZzTjJ9,0.00012,0.736,10.0,98.022,-6.976,0.643,0.202,Low
4.0,0.0479,0.695,216107.0,0.432,https://api.spotify.com/v1/tracks/5hrxAFrYbNTLjAYSrmbpgr,0.0,spotify:track:5hrxAFrYbNTLjAYSrmbpgr,audio_features,1999-01-01,https://api.spotify.com/v1/audio-analysis/5hrxAFrYbNTLjAYSrmbpgr,5hrxAFrYbNTLjAYSrmbpgr,0.0,0.765,11.0,81.109,-8.195,0.312,0.296,High
4.0,0.282,0.751,249926.0,0.754,https://api.spotify.com/v1/tracks/0250N0i7iejMeIKvXOsT5M,1.0,spotify:track:0250N0i7iejMeIKvXOsT5M,audio_features,2021-10-01,https://api.spotify.com/v1/audio-analysis/0250N0i7iejMeIKvXOsT5M,0250N0i7iejMeIKvXOsT5M,0.0,0.508,1.0,140.04,-3.677,0.125,0.0921,Low
4.0,0.0502,0.657,106542.0,0.13,https://api.spotify.com/v1/tracks/5hwn92Fpw0VK8y7taEHPrF,1.0,spotify:track:5hwn92Fpw0VK8y7taEHPrF,audio_features,2023-11-12,https://api.spotify.com/v1/audio-analysis/5hwn92Fpw0VK8y7taEHPrF,5hwn92Fpw0VK8y7taEHPrF,0.341,0.321,9.0,79.993,-13.182,0.204,0.0847,Low
4.0,0.102,0.3,139948.0,0.966,https://api.spotify.com/v1/tracks/6EXi0RWDxqvxDEHFbqR7XB,1.0,spotify:track:6EXi0RWDxqvxDEHFbqR7XB,audio_features,2022-03-17,https://api.spotify.com/v1/audio-analysis/6EXi0RWDxqvxDEHFbqR7XB,6EXi0RWDxqvxDEHFbqR7XB,0.333,0.17,7.0,89.72,-3.671,0.00106,0.574,Low
4.0,0.0759,0.717,151899.0,0.246,https://api.spotify.com/v1/tracks/7M7F46ZhsjjQrat1xsSBnZ,1.0,spotify:track:7M7F46ZhsjjQrat1xsSBnZ,audio_features,2024-01-26,https://api.spotify.com/v1/audio-analysis/7M7F46ZhsjjQrat1xsSBnZ,7M7F46ZhsjjQrat1xsSBnZ,0.91,0.838,1.0,79.018,-13.742,0.664,0.105,Low
4.0,0.0308,0.751,216707.0,0.731,https://api.spotify.com/v1/tracks/2EM9zpAc7PVeoAydmbfVIL,0.0,spotify:track:2EM9zpAc7PVeoAydmbfVIL,audio_features,2004-01-01,https://api.spotify.com/v1/audio-analysis/2EM9zpAc7PVeoAydmbfVIL,2EM9zpAc7PVeoAydmbfVIL,0.0,0.973,6.0,97.007,-4.419,0.0838,0.0556,High
4.0,0.0541,0.724,227283.0,0.8,https://api.spotify.com/v1/tracks/1NpIUD4KqHaMT91kw0YV40,0.0,spotify:track:1NpIUD4KqHaMT91kw0YV40,audio_features,2024-05-03,https://api.spotify.com/v1/audio-analysis/1NpIUD4KqHaMT91kw0YV40,1NpIUD4KqHaMT91kw0YV40,9.38e-05,0.925,5.0,119.984,-5.468,0.0103,0.0823,High
4.0,0.0619,0.862,155957.0,0.874,https://api.spotify.com/v1/tracks/42TG6DA1g7djgzBfOH6FqM,0.0,spotify:track:42TG6DA1g7djgzBfOH6FqM,audio_features,2023-06-02,https://api.spotify.com/v1/audio-analysis/42TG6DA1g7djgzBfOH6FqM,42TG6DA1g7djgzBfOH6FqM,0.0285,0.506,1.0,114.973,-2.758,0.114,0.447,Low
4.0,0.0637,0.475,230667.0,0.899,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,0.0,spotify:track:0X1sqQ652p1sceKM2nJlIJ,audio_features,1984-01-23,https://api.spotify.com/v1/audio-analysis/0X1sqQ652p1sceKM2nJlIJ,0X1sqQ652p1sceKM2nJlIJ,1.91e-05,0.603,9.0,152.445,-4.321,0.00375,0.14,High
3.0,0.04,0.369,228013.0,0.192,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,0.0,spotify:track:3WMj8moIAXJhHsyLaqIIHI,audio_features,2022-04-22,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,3WMj8moIAXJhHsyLaqIIHI,8.35e-06,0.148,4.0,175.212,-12.151,0.555,0.0954,High
4.0,0.187,0.637,185461.0,0.501,https://api.spotify.com/v1/tracks/6XM53PbvlzhuNtJZtpl7RP,0.0,spotify:track:6XM53PbvlzhuNtJZtpl7RP,audio_features,2019-12-13,https://api.spotify.com/v1/audio-analysis/6XM53PbvlzhuNtJZtpl7RP,6XM53PbvlzhuNtJZtpl7RP,5.91e-05,0.431,0.0,103.993,-6.148,0.229,0.099,High
4.0,0.0322,0.422,269560.0,0.264,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,1.0,spotify:track:3U4isOIWM3VvDubwSI3y7a,audio_features,2013-08-30,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,0.0,0.331,8.0,119.93,-7.064,0.922,0.132,High
4.0,0.0776,0.898,274192.0,0.472,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,1.0,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,audio_features,2024-05-04,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,6AI3ezQ4o3HUoP6Dhudph3,0.0,0.214,1.0,101.061,-7.001,0.0107,0.141,High
3.0,0.0537,0.519,252947.0,0.0422,https://api.spotify.com/v1/tracks/6rK27cC9hX0e1Chrnxo9Vn,1.0,spotify:track:6rK27cC9hX0e1Chrnxo9Vn,audio_features,2006-03-21,https://api.spotify.com/v1/audio-analysis/6rK27cC9hX0e1Chrnxo9Vn,6rK27cC9hX0e1Chrnxo9Vn,0.929,0.397,1.0,130.436,-10.778,0.966,0.124,Low
4.0,0.0566,0.765,178064.0,0.847,https://api.spotify.com/v1/tracks/1RMEvuPu0Lq5GzBedlzEdA,0.0,spotify:track:1RMEvuPu0Lq5GzBedlzEdA,audio_features,2024-08-08,https://api.spotify.com/v1/audio-analysis/1RMEvuPu0Lq5GzBedlzEdA,1RMEvuPu0Lq5GzBedlzEdA,0.0,0.794,4.0,92.97,-1.832,0.128,0.0485,Low
4.0,0.0441,0.789,248467.0,0.448,https://api.spotify.com/v1/tracks/1OuRWuKhsxNdV2FCIkyCnV,1.0,spotify:track:1OuRWuKhsxNdV2FCIkyCnV,audio_features,2018-05-24,https://api.spotify.com/v1/audio-analysis/1OuRWuKhsxNdV2FCIkyCnV,1OuRWuKhsxNdV2FCIkyCnV,0.0,0.727,0.0,145.997,-7.514,0.126,0.178,Low
4.0,0.0379,0.629,154286.0,0.729,https://api.spotify.com/v1/tracks/3ma4Ef3Bnl3UBOV4ShiMLX,0.0,spotify:track:3ma4Ef3Bnl3UBOV4ShiMLX,audio_features,2024-08-09,https://api.spotify.com/v1/audio-analysis/3ma4Ef3Bnl3UBOV4ShiMLX,3ma4Ef3Bnl3UBOV4ShiMLX,7.75e-05,0.427,7.0,98.022,-5.235,0.431,0.253,High
5.0,0.0422,0.148,209250.0,0.0137,https://api.spotify.com/v1/tracks/4TGVSsk5tV5rPA2eZ5QW2s,1.0,spotify:track:4TGVSsk5tV5rPA2eZ5QW2s,audio_features,2023-04-16,https://api.spotify.com/v1/audio-analysis/4TGVSsk5tV5rPA2eZ5QW2s,4TGVSsk5tV5rPA2eZ5QW2s,0.936,0.0382,7.0,137.908,-37.611,0.972,0.119,Low
4.0,0.0994,0.359,239640.0,0.966,https://api.spotify.com/v1/tracks/7FjRNlmPtWb1ra46t14rUN,0.0,spotify:track:7FjRNlmPtWb1ra46t14rUN,audio_features,2024-11-17,https://api.spotify.com/v1/audio-analysis/7FjRNlmPtWb1ra46t14rUN,7FjRNlmPtWb1ra46t14rUN,0.0337,0.289,10.0,103.744,-3.9,1.56e-05,0.198,Low
4.0,0.0969,0.825,190331.0,0.733,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq,0.0,spotify:track:3ruoIF2UnoXdzK8mR61ebq,audio_features,2020-10-02,https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq,3ruoIF2UnoXdzK8mR61ebq,0.0,0.62,1.0,97.974,-5.625,0.349,0.112,High
4.0,0.0263,0.696,250693.0,0.758,https://api.spotify.com/v1/tracks/3b1IQflSLrgzYQPGFzI9cl,1.0,spotify:track:3b1IQflSLrgzYQPGFzI9cl,audio_features,2002-01-01,https://api.spotify.com/v1/audio-analysis/3b1IQflSLrgzYQPGFzI9cl,3b1IQflSLrgzYQPGFzI9cl,3.09e-05,0.858,4.0,129.944,-6.077,0.172,0.189,High
